package_id,pip_name,source_id,url,domain,source_family
PIP-0001,torch,SRC-0365,https://pytorch.org/get-started/locally/,pytorch.org,pytorch_docs
PIP-0001,torch,SRC-0364,https://pytorch.org/,pytorch.org,pytorch_docs
PIP-0002,torchvision,SRC-0365,https://pytorch.org/get-started/locally/,pytorch.org,pytorch_docs
PIP-0003,torchaudio,SRC-0365,https://pytorch.org/get-started/locally/,pytorch.org,pytorch_docs
PIP-0004,xformers,SRC-0122,https://github.com/facebookresearch/xformers,github.com,github_repositories
PIP-0004,xformers,SRC-0173,https://huggingface.co/docs/diffusers/en/optimization/xformers,huggingface.co,huggingface_ecosystem_docs
PIP-0005,triton,SRC-0388,https://triton-lang.org/,triton-lang.org,other_project_docs
PIP-0005,triton,SRC-0364,https://pytorch.org/,pytorch.org,pytorch_docs
PIP-0006,diffusers,SRC-0174,https://huggingface.co/docs/diffusers/index,huggingface.co,huggingface_ecosystem_docs
PIP-0006,diffusers,SRC-0173,https://huggingface.co/docs/diffusers/en/optimization/xformers,huggingface.co,huggingface_ecosystem_docs
PIP-0006,diffusers,SRC-0175,https://huggingface.co/docs/diffusers/main/en/using-diffusers/using_safetensors,huggingface.co,huggingface_ecosystem_docs
PIP-0007,transformers,SRC-0187,https://huggingface.co/docs/transformers/en/installation,huggingface.co,huggingface_ecosystem_docs
PIP-0007,transformers,SRC-0186,https://huggingface.co/docs/transformers/en/index,huggingface.co,huggingface_ecosystem_docs
PIP-0007,transformers,SRC-0189,https://huggingface.co/docs/transformers/en/pipeline_tutorial,huggingface.co,huggingface_ecosystem_docs
PIP-0008,accelerate,SRC-0167,https://huggingface.co/docs/accelerate/en/index,huggingface.co,huggingface_ecosystem_docs
PIP-0008,accelerate,SRC-0168,https://huggingface.co/docs/accelerate/package_reference/accelerator,huggingface.co,huggingface_ecosystem_docs
PIP-0008,accelerate,SRC-0166,https://huggingface.co/docs/accelerate/en/basic_tutorials/install,huggingface.co,huggingface_ecosystem_docs
PIP-0009,safetensors,SRC-0180,https://huggingface.co/docs/safetensors/index,huggingface.co,huggingface_ecosystem_docs
PIP-0009,safetensors,SRC-0155,https://github.com/safetensors/safetensors,github.com,github_repositories
PIP-0009,safetensors,SRC-0175,https://huggingface.co/docs/diffusers/main/en/using-diffusers/using_safetensors,huggingface.co,huggingface_ecosystem_docs
PIP-0010,huggingface_hub,SRC-0176,https://huggingface.co/docs/huggingface_hub/en/guides/download,huggingface.co,huggingface_ecosystem_docs
PIP-0010,huggingface_hub,SRC-0177,https://huggingface.co/docs/huggingface_hub/en/package_reference/environment_variables,huggingface.co,huggingface_ecosystem_docs
PIP-0011,datasets,SRC-0171,https://huggingface.co/docs/datasets/index,huggingface.co,huggingface_ecosystem_docs
PIP-0011,datasets,SRC-0172,https://huggingface.co/docs/datasets/installation,huggingface.co,huggingface_ecosystem_docs
PIP-0012,bitsandbytes,SRC-0169,https://huggingface.co/docs/bitsandbytes/en/installation,huggingface.co,huggingface_ecosystem_docs
PIP-0012,bitsandbytes,SRC-0170,https://huggingface.co/docs/bitsandbytes/index,huggingface.co,huggingface_ecosystem_docs
PIP-0013,lion-pytorch,SRC-0285,https://pypi.org/project/lion-pytorch/,pypi.org,pypi_package_metadata
PIP-0014,omegaconf,SRC-0216,https://omegaconf.readthedocs.io/en/2.3_branch/,omegaconf.readthedocs.io,project_documentation
PIP-0014,omegaconf,SRC-0217,https://omegaconf.readthedocs.io/en/2.3_branch/usage.html,omegaconf.readthedocs.io,project_documentation
PIP-0015,gradio,SRC-0398,https://www.gradio.app/guides/quickstart,gradio.app,other_project_docs
PIP-0015,gradio,SRC-0396,https://www.gradio.app/docs,gradio.app,other_project_docs
PIP-0015,gradio,SRC-0397,https://www.gradio.app/docs/gradio/mount_gradio_app,gradio.app,other_project_docs
PIP-0016,fastapi,SRC-0089,https://fastapi.tiangolo.com/tutorial/,fastapi.tiangolo.com,web_api_runtime_docs
PIP-0016,fastapi,SRC-0088,https://fastapi.tiangolo.com/deployment/versions/,fastapi.tiangolo.com,web_api_runtime_docs
PIP-0016,fastapi,SRC-0087,https://fastapi.tiangolo.com/deployment/manually/,fastapi.tiangolo.com,web_api_runtime_docs
PIP-0017,anyio,SRC-0005,https://anyio.readthedocs.io/,anyio.readthedocs.io,project_documentation
PIP-0017,anyio,SRC-0086,https://fastapi.tiangolo.com/,fastapi.tiangolo.com,web_api_runtime_docs
PIP-0018,pandas,SRC-0226,https://pandas.pydata.org/,pandas.pydata.org,scientific_python_docs
PIP-0018,pandas,SRC-0227,https://pandas.pydata.org/docs/getting_started/install.html,pandas.pydata.org,scientific_python_docs
PIP-0019,regex,SRC-0321,https://pypi.org/project/regex/,pypi.org,pypi_package_metadata
PIP-0020,ipywidgets,SRC-0196,https://ipywidgets.readthedocs.io/en/latest/user_install.html,ipywidgets.readthedocs.io,project_documentation
PIP-0020,ipywidgets,SRC-0281,https://pypi.org/project/ipywidgets/,pypi.org,pypi_package_metadata
PIP-0021,scipy,SRC-0377,https://scipy.org/,scipy.org,scientific_python_docs
PIP-0021,scipy,SRC-0378,https://scipy.org/install/,scipy.org,scientific_python_docs
PIP-0021,scipy,SRC-0066,https://docs.scipy.org/doc/scipy/reference/,docs.scipy.org,other_project_docs
PIP-0022,ftfy,SRC-0091,https://ftfy.readthedocs.io/,ftfy.readthedocs.io,project_documentation
PIP-0022,ftfy,SRC-0271,https://pypi.org/project/ftfy/,pypi.org,pypi_package_metadata
PIP-0023,Pillow,SRC-0228,https://pillow.readthedocs.io/,pillow.readthedocs.io,project_documentation
PIP-0023,Pillow,SRC-0308,https://pypi.org/project/pillow/,pypi.org,pypi_package_metadata
PIP-0023,Pillow,SRC-0150,https://github.com/python-pillow/Pillow,github.com,github_repositories
PIP-0024,controlnet-aux,SRC-0130,https://github.com/huggingface/controlnet_aux,github.com,github_repositories
PIP-0024,controlnet-aux,SRC-0096,https://github.com/Fannovel16/comfyui_controlnet_aux,github.com,github_repositories
PIP-0024,controlnet-aux,SRC-0111,https://github.com/comfyorg/comfyui-controlnet-aux,github.com,github_repositories
PIP-0025,psutil,SRC-0233,https://psutil.readthedocs.io/,psutil.readthedocs.io,project_documentation
PIP-0025,psutil,SRC-0234,https://psutil.readthedocs.io/latest/install.html,psutil.readthedocs.io,project_documentation
PIP-0025,psutil,SRC-0311,https://pypi.org/project/psutil/,pypi.org,pypi_package_metadata
PIP-0025,psutil,SRC-0124,https://github.com/giampaolo/psutil,github.com,github_repositories
PIP-0026,open-webui,SRC-0057,https://docs.openwebui.com/,docs.openwebui.com,other_project_docs
PIP-0026,open-webui,SRC-0058,https://docs.openwebui.com/getting-started/,docs.openwebui.com,other_project_docs
PIP-0026,open-webui,SRC-0142,https://github.com/open-webui/open-webui,github.com,github_repositories
PIP-0027,gfpgan,SRC-0102,https://github.com/TencentARC/GFPGAN,github.com,github_repositories
PIP-0027,gfpgan,SRC-0273,https://pypi.org/project/gfpgan/,pypi.org,pypi_package_metadata
PIP-0028,dlib,SRC-0267,https://pypi.org/project/dlib/,pypi.org,pypi_package_metadata
PIP-0028,dlib,SRC-0001,http://dlib.net/,dlib.net,other_project_docs
PIP-0029,cmake,SRC-0011,https://cmake.org/documentation/,cmake.org,other_project_docs
PIP-0029,cmake,SRC-0257,https://pypi.org/project/cmake/,pypi.org,pypi_package_metadata
PIP-0029,cmake,SRC-0374,https://scikit-build-core.readthedocs.io/en/latest/guide/getting_started.html,scikit-build-core.readthedocs.io,project_documentation
PIP-0030,k-diffusion,SRC-0112,https://github.com/crowsonkb/k-diffusion,github.com,github_repositories
PIP-0030,k-diffusion,SRC-0282,https://pypi.org/project/k-diffusion/,pypi.org,pypi_package_metadata
PIP-0031,numpy,SRC-0212,https://numpy.org/install/,numpy.org,scientific_python_docs
PIP-0031,numpy,SRC-0210,https://numpy.org/devdocs/numpy_2_0_migration_guide.html,numpy.org,scientific_python_docs
PIP-0031,numpy,SRC-0211,https://numpy.org/doc/2.0/dev/depending_on_numpy.html,numpy.org,scientific_python_docs
PIP-0031,numpy,SRC-0294,https://pypi.org/project/numpy/,pypi.org,pypi_package_metadata
PIP-0032,opencv-python,SRC-0305,https://pypi.org/project/opencv-python/,pypi.org,pypi_package_metadata
PIP-0032,opencv-python,SRC-0145,https://github.com/opencv/opencv-python,github.com,github_repositories
PIP-0032,opencv-python,SRC-0056,https://docs.opencv.org/,docs.opencv.org,other_project_docs
PIP-0033,opencv-python-headless,SRC-0305,https://pypi.org/project/opencv-python/,pypi.org,pypi_package_metadata
PIP-0034,tqdm,SRC-0386,https://tqdm.github.io/,tqdm.github.io,other_project_docs
PIP-0034,tqdm,SRC-0347,https://pypi.org/project/tqdm/,pypi.org,pypi_package_metadata
PIP-0035,requests,SRC-0367,https://requests.readthedocs.io/,requests.readthedocs.io,project_documentation
PIP-0035,requests,SRC-0368,https://requests.readthedocs.io/en/latest/user/install/,requests.readthedocs.io,project_documentation
PIP-0035,requests,SRC-0323,https://pypi.org/project/requests/,pypi.org,pypi_package_metadata
PIP-0036,PyYAML,SRC-0366,https://pyyaml.org/wiki/PyYAMLDocumentation,pyyaml.org,other_project_docs
PIP-0036,PyYAML,SRC-0245,https://pypi.org/project/PyYAML/,pypi.org,pypi_package_metadata
PIP-0037,einops,SRC-0084,https://einops.rocks/,einops.rocks,other_project_docs
PIP-0037,einops,SRC-0085,https://einops.rocks/1-einops-basics/,einops.rocks,other_project_docs
PIP-0038,kornia,SRC-0199,https://kornia.readthedocs.io/en/latest/get-started/installation.html,kornia.readthedocs.io,project_documentation
PIP-0038,kornia,SRC-0283,https://pypi.org/project/kornia/,pypi.org,pypi_package_metadata
PIP-0039,spandrel,SRC-0094,https://github.com/Comfy-Org/ComfyUI/blob/master/requirements.txt,github.com,github_repositories
PIP-0039,spandrel,SRC-0109,https://github.com/chaiNNer-org/spandrel,github.com,github_repositories
PIP-0039,spandrel,SRC-0331,https://pypi.org/project/spandrel/,pypi.org,pypi_package_metadata
PIP-0040,timm,SRC-0183,https://huggingface.co/docs/timm/index,huggingface.co,huggingface_ecosystem_docs
PIP-0040,timm,SRC-0191,https://huggingface.co/timm,huggingface.co,huggingface_ecosystem_docs
PIP-0040,timm,SRC-0342,https://pypi.org/project/timm/,pypi.org,pypi_package_metadata
PIP-0041,tokenizers,SRC-0185,https://huggingface.co/docs/tokenizers/installation,huggingface.co,huggingface_ecosystem_docs
PIP-0041,tokenizers,SRC-0184,https://huggingface.co/docs/tokenizers/index,huggingface.co,huggingface_ecosystem_docs
PIP-0042,sentencepiece,SRC-0127,https://github.com/google/sentencepiece,github.com,github_repositories
PIP-0042,sentencepiece,SRC-0325,https://pypi.org/project/sentencepiece/,pypi.org,pypi_package_metadata
PIP-0043,protobuf,SRC-0148,https://github.com/protocolbuffers/protobuf/blob/main/python/README.md,github.com,github_repositories
PIP-0043,protobuf,SRC-0310,https://pypi.org/project/protobuf/,pypi.org,pypi_package_metadata
PIP-0044,pydantic,SRC-0240,https://pydantic.dev/docs/validation/latest/get-started/,pydantic.dev,web_api_runtime_docs
PIP-0044,pydantic,SRC-0315,https://pypi.org/project/pydantic/,pypi.org,pypi_package_metadata
PIP-0045,starlette,SRC-0384,https://starlette.dev/,starlette.dev,other_project_docs
PIP-0045,starlette,SRC-0088,https://fastapi.tiangolo.com/deployment/versions/,fastapi.tiangolo.com,web_api_runtime_docs
PIP-0046,uvicorn,SRC-0391,https://uvicorn.dev/,uvicorn.dev,other_project_docs
PIP-0046,uvicorn,SRC-0354,https://pypi.org/project/uvicorn/,pypi.org,pypi_package_metadata
PIP-0046,uvicorn,SRC-0087,https://fastapi.tiangolo.com/deployment/manually/,fastapi.tiangolo.com,web_api_runtime_docs
PIP-0047,basicsr,SRC-0104,https://github.com/XPixelGroup/BasicSR,github.com,github_repositories
PIP-0047,basicsr,SRC-0006,https://basicsr.readthedocs.io/,basicsr.readthedocs.io,project_documentation
PIP-0047,basicsr,SRC-0251,https://pypi.org/project/basicsr/,pypi.org,pypi_package_metadata
PIP-0047,basicsr,SRC-0160,https://github.com/xinntao/Real-ESRGAN/issues/768,github.com,github_repositories
PIP-0048,realesrgan,SRC-0159,https://github.com/xinntao/Real-ESRGAN,github.com,github_repositories
PIP-0048,realesrgan,SRC-0320,https://pypi.org/project/realesrgan/,pypi.org,pypi_package_metadata
PIP-0048,realesrgan,SRC-0160,https://github.com/xinntao/Real-ESRGAN/issues/768,github.com,github_repositories
PIP-0049,facexlib,SRC-0161,https://github.com/xinntao/facexlib,github.com,github_repositories
PIP-0049,facexlib,SRC-0268,https://pypi.org/project/facexlib/,pypi.org,pypi_package_metadata
PIP-0050,insightface,SRC-0116,https://github.com/deepinsight/insightface/tree/master/python-package,github.com,github_repositories
PIP-0050,insightface,SRC-0280,https://pypi.org/project/insightface/,pypi.org,pypi_package_metadata
PIP-0050,insightface,SRC-0114,https://github.com/deepinsight/insightface,github.com,github_repositories
PIP-0051,onnxruntime,SRC-0222,https://onnxruntime.ai/docs/install/,onnxruntime.ai,onnx_runtime_docs
PIP-0051,onnxruntime,SRC-0221,https://onnxruntime.ai/docs/get-started/with-python.html,onnxruntime.ai,onnx_runtime_docs
PIP-0051,onnxruntime,SRC-0301,https://pypi.org/project/onnxruntime/,pypi.org,pypi_package_metadata
PIP-0052,onnxruntime-gpu,SRC-0222,https://onnxruntime.ai/docs/install/,onnxruntime.ai,onnx_runtime_docs
PIP-0052,onnxruntime-gpu,SRC-0219,https://onnxruntime.ai/docs/execution-providers/CUDA-ExecutionProvider.html,onnxruntime.ai,onnx_runtime_docs
PIP-0052,onnxruntime-gpu,SRC-0300,https://pypi.org/project/onnxruntime-gpu/,pypi.org,pypi_package_metadata
PIP-0053,onnx,SRC-0218,https://onnx.ai/onnx/,onnx.ai,other_project_docs
PIP-0053,onnx,SRC-0141,https://github.com/onnx/onnx/blob/main/INSTALL.md,github.com,github_repositories
PIP-0053,onnx,SRC-0298,https://pypi.org/project/onnx/,pypi.org,pypi_package_metadata
PIP-0054,ultralytics,SRC-0070,https://docs.ultralytics.com/,docs.ultralytics.com,other_project_docs
PIP-0054,ultralytics,SRC-0071,https://docs.ultralytics.com/quickstart/,docs.ultralytics.com,other_project_docs
PIP-0054,ultralytics,SRC-0072,https://docs.ultralytics.com/usage/python/,docs.ultralytics.com,other_project_docs
PIP-0054,ultralytics,SRC-0353,https://pypi.org/project/ultralytics/,pypi.org,pypi_package_metadata
PIP-0055,segment-anything,SRC-0121,https://github.com/facebookresearch/segment-anything,github.com,github_repositories
PIP-0055,segment-anything,SRC-0379,https://segment-anything.com/,segment-anything.com,other_project_docs
PIP-0056,SAM-2 / editable sam2 repo,SRC-0119,https://github.com/facebookresearch/sam2,github.com,github_repositories
PIP-0056,SAM-2 / editable sam2 repo,SRC-0120,https://github.com/facebookresearch/sam2/blob/main/INSTALL.md,github.com,github_repositories
PIP-0057,groundingdino,SRC-0188,https://huggingface.co/docs/transformers/en/model_doc/grounding-dino,huggingface.co,huggingface_ecosystem_docs
PIP-0057,groundingdino,SRC-0190,https://huggingface.co/docs/transformers/en/tasks/zero_shot_object_detection,huggingface.co,huggingface_ecosystem_docs
PIP-0057,groundingdino,SRC-0275,https://pypi.org/project/groundingdino-py/,pypi.org,pypi_package_metadata
PIP-0058,rembg,SRC-0113,https://github.com/danielgatis/rembg,github.com,github_repositories
PIP-0058,rembg,SRC-0322,https://pypi.org/project/rembg/2.0.28/,pypi.org,pypi_package_metadata
PIP-0059,transparent-background,SRC-0348,https://pypi.org/project/transparent-background/,pypi.org,pypi_package_metadata
PIP-0059,transparent-background,SRC-0349,https://pypi.org/project/transparent-background/1.1.2/,pypi.org,pypi_package_metadata
PIP-0060,scikit-image,SRC-0375,https://scikit-image.org/,scikit-image.org,scientific_python_docs
PIP-0060,scikit-image,SRC-0376,https://scikit-image.org/docs/stable/user_guide/install.html,scikit-image.org,scientific_python_docs
PIP-0060,scikit-image,SRC-0324,https://pypi.org/project/scikit-image/,pypi.org,pypi_package_metadata
PIP-0061,imageio,SRC-0192,https://imageio.readthedocs.io/,imageio.readthedocs.io,project_documentation
PIP-0061,imageio,SRC-0195,https://imageio.readthedocs.io/en/v2.34.2/_autosummary/imageio.plugins.ffmpeg.html,imageio.readthedocs.io,project_documentation
PIP-0061,imageio,SRC-0193,https://imageio.readthedocs.io/en/stable/_autosummary/imageio.plugins.pyav.html,imageio.readthedocs.io,project_documentation
PIP-0062,imageio-ffmpeg,SRC-0133,https://github.com/imageio/imageio-ffmpeg,github.com,github_repositories
PIP-0062,imageio-ffmpeg,SRC-0279,https://pypi.org/project/imageio-ffmpeg/,pypi.org,pypi_package_metadata
PIP-0062,imageio-ffmpeg,SRC-0195,https://imageio.readthedocs.io/en/v2.34.2/_autosummary/imageio.plugins.ffmpeg.html,imageio.readthedocs.io,project_documentation
PIP-0063,ffmpeg-python,SRC-0198,https://kkroening.github.io/ffmpeg-python/,kkroening.github.io,other_project_docs
PIP-0063,ffmpeg-python,SRC-0134,https://github.com/kkroening/ffmpeg-python,github.com,github_repositories
PIP-0063,ffmpeg-python,SRC-0090,https://ffmpeg.org/ffmpeg.html,ffmpeg.org,other_project_docs
PIP-0064,av,SRC-0237,https://pyav.org/docs/develop/overview/installation.html,pyav.org,other_project_docs
PIP-0064,av,SRC-0236,https://pyav.basswood-io.com/docs/stable/,pyav.basswood-io.com,other_project_docs
PIP-0064,av,SRC-0250,https://pypi.org/project/av/,pypi.org,pypi_package_metadata
PIP-0065,decord,SRC-0117,https://github.com/dmlc/decord,github.com,github_repositories
PIP-0065,decord,SRC-0266,https://pypi.org/project/decord/,pypi.org,pypi_package_metadata
PIP-0065,decord,SRC-0012,https://cv.gluon.ai/build/examples_action_recognition/decord_loader.html,cv.gluon.ai,other_project_docs
PIP-0066,chromadb,SRC-0069,https://docs.trychroma.com/docs/overview/getting-started,docs.trychroma.com,other_project_docs
PIP-0066,chromadb,SRC-0255,https://pypi.org/project/chromadb/,pypi.org,pypi_package_metadata
PIP-0067,lancedb,SRC-0027,https://docs.lancedb.com/quickstart,docs.lancedb.com,other_project_docs
PIP-0067,lancedb,SRC-0200,https://lancedb.github.io/lancedb/python/python/,lancedb.github.io,other_project_docs
PIP-0068,sentence-transformers,SRC-0372,https://sbert.net/docs/installation.html,sbert.net,huggingface_ecosystem_docs
PIP-0068,sentence-transformers,SRC-0371,https://sbert.net/,sbert.net,huggingface_ecosystem_docs
PIP-0069,FlagEmbedding,SRC-0097,https://github.com/FlagOpen/FlagEmbedding,github.com,github_repositories
PIP-0069,FlagEmbedding,SRC-0007,https://bge-model.com/Introduction/installation.html,bge-model.com,other_project_docs
PIP-0070,nomic,SRC-0293,https://pypi.org/project/nomic/,pypi.org,pypi_package_metadata
PIP-0070,nomic,SRC-0032,https://docs.nomic.ai/atlas/python-api/generate-embeddings,docs.nomic.ai,other_project_docs
PIP-0071,llama-index,SRC-0018,https://developers.llamaindex.ai/python/framework/,developers.llamaindex.ai,other_project_docs
PIP-0071,llama-index,SRC-0019,https://developers.llamaindex.ai/python/framework/getting_started/installation/,developers.llamaindex.ai,other_project_docs
PIP-0071,llama-index,SRC-0286,https://pypi.org/project/llama-index/,pypi.org,pypi_package_metadata
PIP-0072,langchain,SRC-0030,https://docs.langchain.com/oss/python/langchain/install,docs.langchain.com,other_project_docs
PIP-0072,langchain,SRC-0029,https://docs.langchain.com/oss/python/integrations/providers/overview,docs.langchain.com,other_project_docs
PIP-0072,langchain,SRC-0284,https://pypi.org/project/langchain/,pypi.org,pypi_package_metadata
PIP-0073,griptape,SRC-0026,https://docs.griptape.ai/stable/griptape-framework/,docs.griptape.ai,other_project_docs
PIP-0073,griptape,SRC-0129,https://github.com/griptape-ai/griptape,github.com,github_repositories
PIP-0074,ollama,SRC-0140,https://github.com/ollama/ollama-python,github.com,github_repositories
PIP-0074,ollama,SRC-0215,https://ollama.com/blog/functions-as-tools,ollama.com,other_project_docs
PIP-0075,llama-cpp-python,SRC-0106,https://github.com/abetlen/llama-cpp-python,github.com,github_repositories
PIP-0075,llama-cpp-python,SRC-0205,https://llama-cpp-python.readthedocs.io/en/latest/api-reference/,llama-cpp-python.readthedocs.io,project_documentation
PIP-0076,packaging,SRC-0223,https://packaging.pypa.io/,packaging.pypa.io,other_project_docs
PIP-0076,packaging,SRC-0307,https://pypi.org/project/packaging/,pypi.org,pypi_package_metadata
PIP-0077,rich,SRC-0369,https://rich.readthedocs.io/,rich.readthedocs.io,project_documentation
PIP-0077,rich,SRC-0370,https://rich.readthedocs.io/en/latest/introduction.html,rich.readthedocs.io,project_documentation
PIP-0077,rich,SRC-0103,https://github.com/Textualize/rich,github.com,github_repositories
PIP-0078,typer,SRC-0389,https://typer.tiangolo.com/,typer.tiangolo.com,other_project_docs
PIP-0078,typer,SRC-0390,https://typer.tiangolo.com/tutorial/package/,typer.tiangolo.com,other_project_docs
PIP-0078,typer,SRC-0123,https://github.com/fastapi/typer,github.com,github_repositories
PIP-0079,GitPython,SRC-0162,https://gitpython.readthedocs.io/,gitpython.readthedocs.io,project_documentation
PIP-0079,GitPython,SRC-0125,https://github.com/gitpython-developers/GitPython,github.com,github_repositories
PIP-0079,GitPython,SRC-0243,https://pypi.org/project/GitPython/,pypi.org,pypi_package_metadata
PIP-0080,tomli,SRC-0344,https://pypi.org/project/tomli/,pypi.org,pypi_package_metadata
PIP-0081,tomli-w,SRC-0343,https://pypi.org/project/tomli-w/,pypi.org,pypi_package_metadata
PIP-0081,tomli-w,SRC-0131,https://github.com/hukkin/tomli-w,github.com,github_repositories
PIP-0082,pytest,SRC-0060,https://docs.pytest.org/en/stable/getting-started.html,docs.pytest.org,other_project_docs
PIP-0082,pytest,SRC-0318,https://pypi.org/project/pytest/,pypi.org,pypi_package_metadata
PIP-0083,ruff,SRC-0022,https://docs.astral.sh/ruff/,docs.astral.sh,python_packaging_build_docs
PIP-0083,ruff,SRC-0023,https://docs.astral.sh/ruff/installation/,docs.astral.sh,python_packaging_build_docs
PIP-0084,black,SRC-0008,https://black.readthedocs.io/en/stable/getting_started.html,black.readthedocs.io,project_documentation
PIP-0084,black,SRC-0252,https://pypi.org/project/black/,pypi.org,pypi_package_metadata
PIP-0085,pyinstaller,SRC-0401,https://www.pyinstaller.org/,pyinstaller.org,other_project_docs
PIP-0086,faiss-cpu,SRC-0118,https://github.com/facebookresearch/faiss/blob/main/INSTALL.md,github.com,github_repositories
PIP-0086,faiss-cpu,SRC-0269,https://pypi.org/project/faiss-cpu/,pypi.org,pypi_package_metadata
PIP-0087,openai,SRC-0020,https://developers.openai.com/api/docs/libraries,developers.openai.com,other_project_docs
PIP-0087,openai,SRC-0304,https://pypi.org/project/openai/,pypi.org,pypi_package_metadata
PIP-0088,tiktoken,SRC-0144,https://github.com/openai/tiktoken,github.com,github_repositories
PIP-0088,tiktoken,SRC-0143,https://github.com/openai/openai-cookbook/blob/main/examples/How_to_count_tokens_with_tiktoken.ipynb,github.com,github_repositories
PIP-0089,spacy,SRC-0382,https://spacy.io/usage,spacy.io,other_project_docs
PIP-0089,spacy,SRC-0383,https://spacy.io/usage/models,spacy.io,other_project_docs
PIP-0090,pytesseract,SRC-0317,https://pypi.org/project/pytesseract/,pypi.org,pypi_package_metadata
PIP-0090,pytesseract,SRC-0136,https://github.com/madmaze/pytesseract,github.com,github_repositories
PIP-0091,easyocr,SRC-0098,https://github.com/JaidedAI/EasyOCR,github.com,github_repositories
PIP-0091,easyocr,SRC-0399,https://www.jaided.ai/easyocr/,jaided.ai,other_project_docs
PIP-0092,onnxruntime-directml,SRC-0220,https://onnxruntime.ai/docs/execution-providers/DirectML-ExecutionProvider.html,onnxruntime.ai,onnx_runtime_docs
PIP-0092,onnxruntime-directml,SRC-0299,https://pypi.org/project/onnxruntime-directml/,pypi.org,pypi_package_metadata
PIP-0092,onnxruntime-directml,SRC-0222,https://onnxruntime.ai/docs/install/,onnxruntime.ai,onnx_runtime_docs
PIP-0093,moviepy,SRC-0406,https://zulko.github.io/moviepy/,zulko.github.io,other_project_docs
PIP-0093,moviepy,SRC-0407,https://zulko.github.io/moviepy/getting_started/install.html,zulko.github.io,other_project_docs
PIP-0093,moviepy,SRC-0105,https://github.com/Zulko/moviepy,github.com,github_repositories
PIP-0094,librosa,SRC-0203,https://librosa.org/doc/latest/install.html,librosa.org,other_project_docs
PIP-0094,librosa,SRC-0201,https://librosa.org/doc/,librosa.org,other_project_docs
PIP-0094,librosa,SRC-0202,https://librosa.org/doc/0.11.0/ioformats.html,librosa.org,other_project_docs
PIP-0095,soundfile,SRC-0362,https://python-soundfile.readthedocs.io/,python-soundfile.readthedocs.io,project_documentation
PIP-0095,soundfile,SRC-0330,https://pypi.org/project/soundfile/,pypi.org,pypi_package_metadata
PIP-0095,soundfile,SRC-0202,https://librosa.org/doc/0.11.0/ioformats.html,librosa.org,other_project_docs
PIP-0096,matplotlib,SRC-0206,https://matplotlib.org/stable/,matplotlib.org,other_project_docs
PIP-0096,matplotlib,SRC-0207,https://matplotlib.org/stable/users/installing/index.html,matplotlib.org,other_project_docs
PIP-0096,matplotlib,SRC-0288,https://pypi.org/project/matplotlib/,pypi.org,pypi_package_metadata
PIP-0097,click,SRC-0010,https://click.palletsprojects.com/,click.palletsprojects.com,other_project_docs
PIP-0097,click,SRC-0256,https://pypi.org/project/click/,pypi.org,pypi_package_metadata
